symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback
NTPC.NS,2025-12-15,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,321.52,45.8,310.76,337.67,target_hit,337.67,2026-01-02,13,5.02,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
PIDILITIND.NS,2025-12-15,4,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure),1479.4,52.1,1424.55,1561.68,timeout,1505.0,2026-01-06,15,1.73,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False
PNB.NS,2025-12-15,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),115.38,45.9,110.09,123.33,target_hit,123.33,2026-01-05,14,6.89,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
RELIANCE.NS,2025-12-15,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1549.04,62.6,1506.87,1612.29,stop_loss_hit,1506.87,2026-01-06,15,-2.72,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False
SBILIFE.NS,2025-12-15,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2032.08,62.9,1962.63,2136.24,timeout,2092.890625,2026-01-06,15,2.99,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False
SBIN.NS,2025-12-15,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),950.12,55.8,922.69,991.27,target_hit,991.27,2026-01-02,13,4.33,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
SHREECEM.NS,2025-12-15,3,RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,26625.0,47.7,25725.99,27973.51,stop_loss_hit,25725.99,2025-12-18,3,-3.38,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
SHRIRAMFIN.NS,2025-12-15,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,855.35,63.4,814.81,916.16,target_hit,916.16,2025-12-22,5,7.11,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
SUNPHARMA.NS,2025-12-15,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1785.5,57.3,1733.51,1863.49,stop_loss_hit,1733.51,2025-12-18,3,-2.91,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
TATACONSUM.NS,2025-12-15,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1147.69,50.1,1102.4,1215.62,timeout,1200.2440185546875,2026-01-06,15,4.58,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
TATASTEEL.NS,2025-12-15,6,RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),169.38,56.3,160.87,182.14,target_hit,182.14,2026-01-05,14,7.53,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False
TCS.NS,2025-12-15,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3130.09,64.5,3039.41,3266.1,timeout,3154.892578125,2026-01-06,15,0.79,True,True,False,False,True,True,True,False,False,False,False,True,True,True,False
TECHM.NS,2025-12-15,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1575.4,65.9,1522.76,1654.36,timeout,1601.800048828125,2026-01-06,15,1.68,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False
TITAN.NS,2025-12-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3866.2,55.6,3743.71,4049.93,target_hit,4049.93,2025-12-31,11,4.75,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
TORNTPHARM.NS,2025-12-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3749.39,57.5,3626.74,3933.36,timeout,3902.2353515625,2026-01-06,15,4.08,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
TRENT.NS,2025-12-15,3,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,4102.94,34.5,3877.85,4440.57,stop_loss_hit,3877.85,2026-01-01,12,-5.49,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
TVSMOTOR.NS,2025-12-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3626.62,59.5,3496.01,3822.55,target_hit,3822.55,2026-01-02,13,5.4,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
ULTRACEMCO.NS,2025-12-15,4,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy),11728.0,51.7,11294.32,12378.52,timeout,12204.0,2026-01-06,15,4.06,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False
UNIONBANK.NS,2025-12-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,153.65,55.1,145.78,165.45,target_hit,165.45,2026-01-06,15,7.68,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
UNITDSPR.NS,2025-12-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1435.91,55.2,1385.44,1511.61,stop_loss_hit,1385.44,2025-12-18,3,-3.51,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
VBL.NS,2025-12-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,476.55,56.2,455.6,507.97,timeout,497.7515563964844,2026-01-06,15,4.45,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
VEDL.NS,2025-12-15,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,540.38,66.4,508.62,588.01,target_hit,588.01,2025-12-24,7,8.81,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False
ABB.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),5220.65,56.1,5038.69,5493.58,timeout,5277.416015625,2026-01-07,15,1.09,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
ADANIENSOL.NS,2025-12-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20); Outperforming index,994.3,53.6,933.28,1085.83,timeout,1033.5,2026-01-07,15,3.94,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False
ADANIGREEN.NS,2025-12-16,4,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1028.2,48.9,952.4,1141.9,timeout,1019.2000122070312,2026-01-07,15,-0.88,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
ADANIPORTS.NS,2025-12-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1492.71,51.9,1442.17,1568.52,stop_loss_hit,1442.17,2025-12-30,9,-3.39,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
ADANIPOWER.NS,2025-12-16,5,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),145.33,47.2,135.71,159.76,timeout,146.3699951171875,2026-01-07,15,0.72,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
APOLLOHOSP.NS,2025-12-16,3,RSI bounced off oversold; ADX greater than 25; Volume contracting (low selling pressure),7042.15,30.8,6833.21,7355.56,target_hit,7355.56,2026-01-07,15,4.45,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ASIANPAINT.NS,2025-12-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2790.9,48.7,2686.7,2947.2,timeout,2809.39990234375,2026-01-07,15,0.66,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
AXISBANK.NS,2025-12-16,3,Volume spike (>1.5x avg); ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1219.6,37.1,1176.24,1284.64,target_hit,1284.64,2026-01-05,13,5.33,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
BAJAJ-AUTO.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),8882.99,50.8,8604.29,9301.03,target_hit,9301.03,2026-01-01,11,4.71,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False
BAJFINANCE.NS,2025-12-16,3,Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),998.4,43.0,957.77,1059.35,timeout,968.7999877929688,2026-01-07,15,-2.96,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
BANKBARODA.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),273.99,47.2,261.73,292.38,target_hit,292.38,2026-01-01,11,6.71,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
BHARTIARTL.NS,2025-12-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2102.0,53.3,2036.55,2200.18,timeout,2084.199951171875,2026-01-07,15,-0.85,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False
BPCL.NS,2025-12-16,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,358.05,59.3,338.11,387.96,timeout,358.0985107421875,2026-01-07,15,0.01,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False
BRITANNIA.NS,2025-12-16,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6066.0,61.7,5836.89,6409.66,timeout,6185.0,2026-01-07,15,1.96,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
CANBK.NS,2025-12-16,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,142.47,54.8,135.72,152.6,target_hit,152.6,2025-12-31,10,7.11,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
CGPOWER.NS,2025-12-16,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),671.57,41.4,633.9,728.07,stop_loss_hit,633.9,2026-01-06,14,-5.61,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
CHOLAFIN.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,1714.12,51.4,1634.75,1833.17,stop_loss_hit,1634.75,2025-12-19,3,-4.63,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
COALINDIA.NS,2025-12-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),376.62,52.6,366.54,391.74,target_hit,391.74,2025-12-23,5,4.01,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False
CUMMINSIND.NS,2025-12-16,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4473.96,56.4,4293.81,4744.18,stop_loss_hit,4293.81,2026-01-05,13,-4.03,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
DRREDDY.NS,2025-12-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1276.9,58.3,1238.34,1334.74,stop_loss_hit,1238.34,2026-01-02,12,-3.02,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False
EICHERMOT.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),7061.5,48.9,6803.47,7448.55,target_hit,7448.55,2026-01-05,13,5.48,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
ETERNAL.NS,2025-12-16,3,MACD bullish crossover; Volume spike (>1.5x avg); ADX greater than 25,284.45,37.7,262.47,317.42,timeout,280.95001220703125,2026-01-07,15,-1.23,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
GODREJCP.NS,2025-12-16,9,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1171.46,64.8,1124.82,1241.42,target_hit,1241.42,2026-01-06,14,5.97,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False
GRASIM.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),2799.1,55.2,2711.9,2929.9,timeout,2837.10009765625,2026-01-07,15,1.36,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False
HCLTECH.NS,2025-12-16,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1609.02,56.2,1554.68,1690.52,stop_loss_hit,1554.68,2026-01-05,13,-3.38,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
HDFCBANK.NS,2025-12-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),978.12,48.6,952.64,1016.35,stop_loss_hit,952.64,2026-01-06,14,-2.6,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False
HDFCLIFE.NS,2025-12-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),761.64,49.4,733.05,804.51,timeout,769.6069946289062,2026-01-07,15,1.05,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False
HINDALCO.NS,2025-12-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,837.15,59.7,803.52,887.6,target_hit,887.6,2025-12-30,9,6.03,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
