symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support
INFY.NS,2024-04-24,3,momentum,1318.5,33.6,34.42269637970158,1277.83,1399.83,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,timeout,1339.3248291015625,2024-05-16,15,1.58,False,True,True,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-04-24,1,momentum,1432.9,45.5,14.313813837629874,1395.36,1507.97,RSI in healthy zone,stop_loss_hit,1395.36,2024-05-07,8,-2.62,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-04-25,3,momentum,1325.59,36.1,35.098375293943334,1285.37,1406.04,MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy),timeout,1330.9849853515625,2024-05-17,15,0.41,False,False,True,False,False,True,False,False,True,False,False
RELIANCE.NS,2024-04-25,2,momentum,1442.58,48.8,14.370547533641789,1404.92,1517.9,RSI in healthy zone; Open-Low Same (conviction buy),stop_loss_hit,1404.92,2024-05-03,5,-2.61,False,True,False,False,False,False,False,False,True,False,False
TCS.NS,2024-04-25,1,momentum,3564.31,41.6,13.646565237226808,3456.15,3780.62,Open-Low Same (conviction buy),timeout,3573.343017578125,2024-05-17,15,0.25,False,False,False,False,False,False,False,False,True,False,False
INFY.NS,2024-04-26,2,momentum,1318.04,34.6,35.704870900907615,1278.87,1396.37,MACD bullish crossover; ADX greater than 25,timeout,1321.6312255859375,2024-05-21,15,0.27,False,False,True,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-04-26,1,momentum,1435.24,46.5,14.42886840394931,1398.69,1508.35,RSI in healthy zone,stop_loss_hit,1398.69,2024-05-07,6,-2.55,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-04-29,2,momentum,1322.18,36.2,36.25362668191495,1284.68,1397.19,ADX greater than 25; Open-Low Same (conviction buy),timeout,1340.6610107421875,2024-05-22,15,1.4,False,False,False,False,False,True,False,False,True,False,False
RELIANCE.NS,2024-04-29,2,momentum,1447.57,50.7,14.273855048202966,1411.73,1519.25,RSI in healthy zone; Open-Low Same (conviction buy),stop_loss_hit,1411.73,2024-05-03,3,-2.48,False,True,False,False,False,False,False,False,True,False,False
INFY.NS,2024-04-30,1,momentum,1309.1,33.5,37.02837866916856,1272.39,1382.52,ADX greater than 25,timeout,1356.8802490234375,2024-05-23,15,3.65,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-04-30,1,momentum,1449.52,51.3,13.358804258829293,1414.1,1520.36,RSI in healthy zone,stop_loss_hit,1414.1,2024-05-03,2,-2.44,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-02,1,momentum,1303.48,32.4,37.8828266819108,1268.19,1374.05,ADX greater than 25,timeout,1350.15283203125,2024-05-24,15,3.58,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-05-02,1,momentum,1449.08,51.1,12.520642662427948,1414.79,1517.65,RSI in healthy zone,stop_loss_hit,1414.79,2024-05-03,1,-2.37,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2024-05-02,2,momentum,3574.58,45.3,15.09968179705082,3467.43,3788.87,RSI in healthy zone; Open-Low Same (conviction buy),timeout,3587.6953125,2024-05-24,15,0.37,False,True,False,False,False,False,False,False,True,False,False
INFY.NS,2024-05-03,1,momentum,1305.18,33.1,38.883620376800074,1270.29,1374.97,ADX greater than 25,timeout,1355.91259765625,2024-05-27,15,3.89,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-05-03,2,momentum,1416.91,40.9,13.78348537863622,1378.85,1493.04,Volume spike (>1.5x avg); Pullback to SMA100 support,stop_loss_hit,1378.85,2024-05-07,2,-2.69,False,False,False,True,False,False,False,False,False,False,True
INFY.NS,2024-05-06,1,momentum,1314.03,36.9,38.432784683558445,1278.72,1384.65,ADX greater than 25,timeout,1351.949951171875,2024-05-28,15,2.89,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-05-06,1,momentum,1402.61,37.3,14.946648492999646,1364.94,1477.95,Pullback to SMA100 support,timeout,1438.8485107421875,2024-05-28,15,2.58,False,False,False,False,False,False,False,False,False,False,True
TCS.NS,2024-05-06,4,momentum,3628.01,51.4,14.48170172391622,3517.22,3849.59,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Pullback to SMA100 support,timeout,3578.748291015625,2024-05-28,15,-1.36,False,True,True,False,False,False,False,False,True,False,True
INFY.NS,2024-05-07,1,momentum,1327.9,42.4,38.06892491132263,1292.37,1398.95,ADX greater than 25,timeout,1337.113037109375,2024-05-29,15,0.69,False,False,False,False,False,True,False,False,False,False,False
TCS.NS,2024-05-07,4,momentum,3681.58,56.3,14.012789653263772,3571.32,3902.11,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA100 support,stop_loss_hit,3571.32,2024-05-17,8,-2.99,False,True,True,False,True,False,False,False,False,False,True
INFY.NS,2024-05-08,1,momentum,1315.32,39.1,37.7377272925854,1280.82,1384.32,ADX greater than 25,timeout,1315.456787109375,2024-05-30,15,0.01,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-05-08,2,momentum,1401.65,39.8,17.866257942072117,1362.59,1479.76,Open-Low Same (conviction buy); Pullback to SMA100 support,timeout,1407.8720703125,2024-05-30,15,0.44,False,False,False,False,False,False,False,False,True,False,True
TCS.NS,2024-05-08,4,momentum,3679.73,56.1,13.574716950559903,3572.81,3893.58,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA100 support,stop_loss_hit,3572.81,2024-05-17,7,-2.91,False,True,True,False,True,False,False,False,False,False,True
INFY.NS,2024-05-09,2,momentum,1326.61,43.4,36.74463617095298,1292.09,1395.64,ADX greater than 25; Open-Low Same (conviction buy),timeout,1322.4598388671875,2024-05-31,15,-0.31,False,False,False,False,False,True,False,False,True,False,False
TCS.NS,2024-05-09,2,momentum,3664.23,54.3,12.623544560338956,3558.32,3876.06,RSI in healthy zone; Pullback to SMA100 support,stop_loss_hit,3558.32,2024-05-21,7,-2.89,False,True,False,False,False,False,False,False,False,False,True
INFY.NS,2024-05-10,1,momentum,1313.11,39.7,36.26192297391383,1278.43,1382.46,ADX greater than 25,timeout,1321.519775390625,2024-06-03,15,0.64,False,False,False,False,False,True,False,False,False,False,False
TCS.NS,2024-05-10,1,momentum,3602.89,47.7,12.184727316529038,3495.76,3817.15,RSI in healthy zone,stop_loss_hit,3495.76,2024-05-30,13,-2.97,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-13,1,momentum,1311.77,39.4,35.87960421332547,1278.21,1378.89,ADX greater than 25,stop_loss_hit,1278.21,2024-06-04,15,-2.56,False,False,False,False,False,True,False,False,False,False,False
TCS.NS,2024-05-13,2,momentum,3652.76,52.7,12.042939610737056,3544.86,3868.56,RSI in healthy zone; Pullback to SMA100 support,stop_loss_hit,3544.86,2024-05-29,11,-2.95,False,True,False,False,False,False,False,False,False,False,True
INFY.NS,2024-05-14,1,momentum,1312.92,39.9,34.920311601882034,1280.21,1378.35,ADX greater than 25,stop_loss_hit,1280.21,2024-06-04,14,-2.49,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-05-14,2,momentum,1403.15,44.1,21.138688241944298,1364.09,1481.28,Open-Low Same (conviction buy); Pullback to SMA100 support,target_hit,1481.28,2024-06-03,13,5.57,False,False,False,False,False,False,False,False,True,False,True
TCS.NS,2024-05-14,1,momentum,3609.64,48.4,11.911794713558645,3504.01,3820.91,RSI in healthy zone,stop_loss_hit,3504.01,2024-05-30,11,-2.93,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-15,1,momentum,1308.55,38.6,34.03490061735842,1276.86,1371.92,ADX greater than 25,stop_loss_hit,1276.86,2024-06-04,13,-2.42,False,False,False,False,False,True,False,False,False,False,False
TCS.NS,2024-05-15,1,momentum,3590.4,46.5,12.130562768911625,3487.21,3796.78,RSI in healthy zone,stop_loss_hit,3487.21,2024-05-30,10,-2.87,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-16,3,momentum,1339.32,50.6,31.718675031169038,1306.37,1405.23,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1306.37,2024-06-04,12,-2.46,False,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-05-16,2,momentum,1408.37,46.1,21.056107067894846,1369.89,1485.32,RSI in healthy zone; Pullback to SMA100 support,target_hit,1485.32,2024-06-03,11,5.46,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-05-16,1,momentum,3635.65,51.2,12.047014591230804,3533.24,3840.46,RSI in healthy zone,stop_loss_hit,3533.24,2024-05-30,9,-2.82,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-17,3,momentum,1330.98,47.9,29.50105229511636,1298.63,1395.69,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1298.63,2024-06-04,11,-2.43,False,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-05-17,3,momentum,1418.59,49.4,20.719372869734475,1380.33,1495.12,RSI in healthy zone; MACD bullish crossover; Pullback to SMA100 support,target_hit,1495.12,2024-06-03,10,5.39,False,True,True,False,False,False,False,False,False,False,True
TCS.NS,2024-05-17,1,momentum,3573.34,45.3,12.240917107668201,3469.26,3781.51,RSI in healthy zone,stop_loss_hit,3469.26,2024-05-30,8,-2.91,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-21,1,momentum,1321.63,44.9,28.019072413770765,1289.98,1384.93,ADX greater than 25,stop_loss_hit,1289.98,2024-06-04,10,-2.39,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2024-05-21,4,momentum,1419.01,49.6,20.13441025165519,1381.77,1493.5,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Pullback to SMA100 support,target_hit,1493.5,2024-06-03,9,5.25,False,True,True,False,False,False,False,False,True,False,True
INFY.NS,2024-05-22,4,momentum,1340.66,51.5,26.2409014870946,1308.12,1405.74,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),stop_loss_hit,1308.12,2024-06-04,9,-2.43,False,True,False,False,True,True,False,False,True,False,False
RELIANCE.NS,2024-05-22,4,momentum,1443.25,56.8,19.17722473641952,1405.2,1519.34,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Pullback to SMA100 support,stop_loss_hit,1405.2,2024-05-30,6,-2.64,False,True,True,False,False,False,False,False,True,False,True
TCS.NS,2024-05-22,1,momentum,3571.39,45.4,13.336649863558218,3476.06,3762.04,RSI in healthy zone,stop_loss_hit,3476.06,2024-05-30,6,-2.67,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-23,3,momentum,1356.88,56.2,25.44683084003179,1323.88,1422.88,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1323.88,2024-05-30,5,-2.43,False,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-05-23,2,momentum,1468.34,62.8,19.205124468966336,1429.08,1546.87,RSI in healthy zone; Near 20-day high,stop_loss_hit,1429.08,2024-05-29,4,-2.67,False,True,False,False,True,False,False,False,False,False,False
TCS.NS,2024-05-23,2,momentum,3628.66,51.5,12.580046515897891,3532.2,3821.57,RSI in healthy zone; MACD bullish crossover,stop_loss_hit,3532.2,2024-05-30,5,-2.66,False,True,True,False,False,False,False,False,False,False,False
INFY.NS,2024-05-24,2,momentum,1350.15,53.9,24.713180887173284,1317.98,1414.5,RSI in healthy zone; Near 20-day high,stop_loss_hit,1317.98,2024-05-30,4,-2.38,False,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2024-05-24,2,momentum,1462.61,60.7,19.24178078992886,1424.84,1538.16,RSI in healthy zone; Near 20-day high,stop_loss_hit,1424.84,2024-05-29,3,-2.58,False,True,False,False,True,False,False,False,False,False,False
TCS.NS,2024-05-24,2,momentum,3587.7,47.5,11.884356830327672,3493.22,3776.65,RSI in healthy zone; MACD bullish crossover,stop_loss_hit,3493.22,2024-05-30,4,-2.63,False,True,True,False,False,False,False,False,False,False,False
INFY.NS,2024-05-27,2,momentum,1355.91,55.6,24.219097564869234,1324.13,1419.48,RSI in healthy zone; Near 20-day high,stop_loss_hit,1324.13,2024-05-30,3,-2.34,False,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2024-05-27,1,momentum,1448.78,55.9,18.496946622094892,1411.23,1523.88,RSI in healthy zone,stop_loss_hit,1411.23,2024-05-30,3,-2.59,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2024-05-27,2,momentum,3585.41,47.2,11.783114415387391,3490.99,3774.26,RSI in healthy zone; MACD bullish crossover,stop_loss_hit,3490.99,2024-05-30,3,-2.63,False,True,True,False,False,False,False,False,False,False,False
INFY.NS,2024-05-28,2,momentum,1351.95,54.1,23.757499452580188,1320.88,1414.09,RSI in healthy zone; Near 20-day high,stop_loss_hit,1320.88,2024-05-30,2,-2.3,False,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2024-05-28,2,momentum,1438.85,52.7,17.36839493556011,1401.26,1514.03,RSI in healthy zone; Pullback to SMA100 support,stop_loss_hit,1401.26,2024-06-04,5,-2.61,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-05-28,1,momentum,3578.75,46.5,11.386941069390867,3487.08,3762.08,RSI in healthy zone,stop_loss_hit,3487.08,2024-05-30,2,-2.56,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-05-29,1,momentum,1337.11,48.8,22.630100644926976,1306.58,1398.18,RSI in healthy zone,stop_loss_hit,1306.58,2024-06-04,4,-2.28,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-05-29,2,momentum,1423.61,48.2,16.57783266479347,1386.63,1497.56,RSI in healthy zone; Pullback to SMA100 support,stop_loss_hit,1386.63,2024-06-04,4,-2.6,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-05-30,1,momentum,3482.01,37.5,11.925472083876771,3389.62,3666.78,Volume spike (>1.5x avg),stop_loss_hit,3389.62,2024-06-04,3,-2.65,False,False,False,True,False,False,False,False,False,False,False
INFY.NS,2024-05-31,1,momentum,1322.46,44.9,20.523572127517845,1289.68,1388.02,Volume spike (>1.5x avg),stop_loss_hit,1289.68,2024-06-04,2,-2.48,False,False,False,True,False,False,False,False,False,False,False
RELIANCE.NS,2024-05-31,2,momentum,1413.36,45.7,16.481292872142667,1377.32,1485.43,RSI in healthy zone; Volume spike (>1.5x avg),target_hit,1485.43,2024-06-03,1,5.1,False,True,False,True,False,False,False,False,False,False,False
TCS.NS,2024-05-31,1,momentum,3421.29,33.0,13.721939666089623,3325.91,3612.04,Volume spike (>1.5x avg),target_hit,3612.04,2024-06-07,5,5.58,False,False,False,True,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-03,5,momentum,1492.33,63.7,16.940341898972356,1449.97,1577.05,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Pullback to SMA100 support,stop_loss_hit,1449.97,2024-06-04,1,-2.84,True,True,False,True,True,False,False,False,False,False,True
INFY.NS,2024-06-04,1,momentum,1310.01,41.1,19.575545639160737,1272.67,1384.68,Volume spike (>1.5x avg),target_hit,1384.68,2024-06-06,2,5.7,False,False,False,True,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-04,1,momentum,1380.63,42.3,16.984500475660013,1325.3,1491.28,Volume spike (>1.5x avg),target_hit,1491.28,2024-06-26,15,8.01,False,False,False,True,False,False,False,False,False,False,False
TCS.NS,2024-06-04,1,momentum,3462.34,38.5,17.888672552233967,3357.31,3672.41,Volume spike (>1.5x avg),timeout,3593.61376953125,2024-06-26,15,3.79,False,False,False,True,False,False,False,False,False,False,False
INFY.NS,2024-06-05,4,momentum,1344.27,52.8,18.88917293288926,1305.13,1422.54,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy),target_hit,1422.54,2024-06-07,2,5.82,False,True,True,False,True,False,False,False,True,False,False
RELIANCE.NS,2024-06-05,1,momentum,1403.82,46.4,17.02784282077573,1347.47,1516.52,RSI in healthy zone,target_hit,1516.52,2024-06-27,15,8.03,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-06,3,momentum,1383.89,62.2,18.199859597697024,1343.1,1465.46,RSI in healthy zone; MACD bullish crossover; Near 20-day high,target_hit,1465.46,2024-06-27,14,5.89,False,True,True,False,True,False,False,False,False,False,False
RELIANCE.NS,2024-06-06,1,momentum,1414.54,48.2,16.682956946715116,1359.78,1524.06,RSI in healthy zone,target_hit,1524.06,2024-06-28,15,7.74,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2024-06-06,2,momentum,3569.89,51.0,19.566659454643567,3461.73,3786.22,RSI in healthy zone; Volume spike (>1.5x avg),timeout,3638.628662109375,2024-06-28,15,1.93,False,True,False,True,False,False,False,False,False,False,False
INFY.NS,2024-06-07,4,momentum,1441.56,71.2,19.20181287492984,1396.89,1530.89,MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum,stop_loss_hit,1396.89,2024-06-12,3,-3.1,False,False,True,True,True,False,False,False,False,True,False
RELIANCE.NS,2024-06-07,5,momentum,1452.43,54.0,15.559901217983697,1396.77,1563.76,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Pullback to SMA100 support,timeout,1541.5599365234375,2024-07-01,15,6.14,True,True,True,False,False,False,False,False,True,False,True
TCS.NS,2024-06-07,5,momentum,3629.12,56.3,18.527839534832406,3520.24,3846.89,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy),timeout,3707.642333984375,2024-07-01,15,2.16,False,True,True,True,True,False,False,False,True,False,False
INFY.NS,2024-06-10,1,momentum,1409.74,62.4,20.12824110575251,1364.6,1500.01,RSI in healthy zone,target_hit,1500.01,2024-07-01,14,6.4,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-10,3,momentum,1453.87,54.2,14.927602352993281,1399.5,1562.6,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy),timeout,1546.5250244140625,2024-07-02,15,6.37,False,True,True,False,False,False,False,False,True,False,False
TCS.NS,2024-06-10,2,momentum,3596.27,52.9,17.55733505971071,3488.77,3811.27,RSI in healthy zone; MACD bullish crossover,timeout,3744.176513671875,2024-07-02,15,4.11,False,True,True,False,False,False,False,False,False,False,False
INFY.NS,2024-06-11,1,momentum,1405.98,61.4,20.85009397940697,1362.81,1492.31,RSI in healthy zone,target_hit,1492.31,2024-06-28,12,6.14,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-11,4,momentum,1439.32,51.7,13.963482584795281,1386.83,1544.29,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Pullback to SMA100 support,target_hit,1544.29,2024-06-28,12,7.29,True,True,True,False,False,False,False,False,False,False,True
TCS.NS,2024-06-11,2,momentum,3590.12,52.2,16.666901641657443,3486.41,3797.54,RSI in healthy zone; MACD bullish crossover,timeout,3695.5732421875,2024-07-03,15,2.94,False,True,True,False,False,False,False,False,False,False,False
INFY.NS,2024-06-12,2,momentum,1396.06,58.8,21.046265271142556,1353.36,1481.46,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1481.46,2024-06-27,10,6.12,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-12,4,momentum,1445.89,52.7,13.146005626232666,1394.94,1547.79,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support,target_hit,1547.79,2024-06-28,11,7.05,True,True,False,False,False,False,False,False,True,False,True
TCS.NS,2024-06-12,1,momentum,3571.06,50.2,15.605630157618705,3468.16,3776.86,RSI in healthy zone,timeout,3747.485107421875,2024-07-04,15,4.94,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-13,2,momentum,1404.29,60.3,21.22932483648921,1362.64,1487.58,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1487.58,2024-06-28,10,5.93,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-13,3,momentum,1447.79,53.1,12.373745612211133,1399.2,1544.97,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support,target_hit,1544.97,2024-06-28,10,6.71,True,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-06-13,3,momentum,3614.4,54.5,14.619664815193099,3513.02,3817.15,RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),timeout,3738.957275390625,2024-07-05,15,3.45,False,True,False,False,True,False,False,False,True,False,False
INFY.NS,2024-06-14,2,momentum,1399.54,59.0,21.250695156572053,1359.09,1480.43,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1480.43,2024-06-27,8,5.78,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-14,2,momentum,1459.94,55.2,11.877100340280993,1412.44,1554.95,RSI in healthy zone; Pullback to SMA100 support,target_hit,1554.95,2024-06-28,9,6.51,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-06-14,1,momentum,3571.43,49.9,14.125784220471715,3471.21,3771.88,RSI in healthy zone,target_hit,3771.88,2024-07-04,13,5.61,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-18,3,momentum,1408.28,60.7,21.370481125152985,1368.89,1487.06,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy),target_hit,1487.06,2024-06-28,8,5.59,True,True,False,False,False,False,False,False,True,False,False
RELIANCE.NS,2024-06-18,2,momentum,1463.38,55.9,11.65418267654764,1417.57,1554.99,RSI in healthy zone; Pullback to SMA100 support,target_hit,1554.99,2024-06-28,8,6.26,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-06-18,1,momentum,3555.64,48.2,14.202424147449461,3457.88,3751.15,RSI in healthy zone,target_hit,3751.15,2024-07-03,11,5.5,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-19,2,momentum,1420.64,63.0,21.74778712271245,1382.16,1497.6,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1497.6,2024-07-01,8,5.42,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-19,2,momentum,1441.27,51.0,10.906912534192598,1395.4,1533.01,RSI in healthy zone; Pullback to SMA100 support,target_hit,1533.01,2024-06-28,7,6.37,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-06-19,1,momentum,3543.15,46.9,14.311107837824911,3448.29,3732.86,RSI in healthy zone,target_hit,3732.86,2024-07-02,9,5.35,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-20,2,momentum,1424.45,63.8,22.15357388189341,1386.86,1499.62,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1499.62,2024-07-01,7,5.28,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2024-06-20,2,momentum,1456.14,53.9,10.240421515846704,1410.08,1548.26,RSI in healthy zone; Pullback to SMA100 support,target_hit,1548.26,2024-06-28,6,6.33,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2024-06-20,1,momentum,3529.68,45.5,14.623126170156374,3438.61,3711.82,RSI in healthy zone,target_hit,3711.82,2024-07-01,7,5.16,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-21,4,momentum,1440.71,66.8,23.59644957271504,1401.54,1519.05,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum,target_hit,1519.05,2024-07-02,7,5.44,True,False,False,True,True,False,False,False,False,True,False
RELIANCE.NS,2024-06-21,3,momentum,1436.87,49.8,9.945051808396736,1390.49,1529.64,RSI in healthy zone; Volume spike (>1.5x avg); Pullback to SMA100 support,target_hit,1529.64,2024-06-28,5,6.46,False,True,False,True,False,False,False,False,False,False,True
TCS.NS,2024-06-21,2,momentum,3551.58,48.3,13.65821228487808,3457.97,3738.8,RSI in healthy zone; Volume spike (>1.5x avg),target_hit,3738.8,2024-07-02,7,5.27,False,True,False,True,False,False,False,False,False,False,False
INFY.NS,2024-06-24,3,momentum,1435.49,64.9,24.490133980991363,1397.38,1511.72,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,target_hit,1511.72,2024-07-02,6,5.31,True,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2024-06-24,1,momentum,1424.3,47.2,9.77777562803727,1379.46,1513.98,RSI in healthy zone,target_hit,1513.98,2024-06-27,3,6.3,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2024-06-24,1,momentum,3557.22,49.0,12.724744706576299,3463.74,3744.18,RSI in healthy zone,target_hit,3744.18,2024-07-02,6,5.26,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-25,4,momentum,1449.4,67.5,25.67469574616651,1411.64,1524.93,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1524.93,2024-07-02,5,5.21,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-06-25,2,momentum,1436.82,50.0,9.371836678822488,1393.61,1523.25,RSI in healthy zone; Open-Low Same (conviction buy),target_hit,1523.25,2024-06-28,3,6.02,False,True,False,False,False,False,False,False,True,False,False
TCS.NS,2024-06-25,1,momentum,3577.4,51.6,11.86034349989151,3485.12,3761.95,RSI in healthy zone,target_hit,3761.95,2024-07-04,7,5.16,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-06-26,4,momentum,1448.23,67.0,26.894908063341802,1411.77,1521.15,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1521.15,2024-07-02,4,5.04,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-06-26,5,momentum,1495.98,60.4,10.404727723890355,1448.04,1591.87,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Pullback to SMA100 support,timeout,1567.7689208984375,2024-07-18,15,4.8,False,True,True,False,True,False,False,False,True,False,True
TCS.NS,2024-06-26,3,momentum,3593.61,53.6,11.36716103011799,3505.09,3770.66,RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),target_hit,3770.66,2024-07-04,6,4.93,False,True,False,False,True,False,False,False,True,False,False
INFY.NS,2024-06-27,4,momentum,1478.92,72.2,28.631541159567654,1440.4,1555.96,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1555.96,2024-07-04,5,5.21,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-06-27,5,momentum,1512.31,62.8,11.779924202507715,1464.46,1608.02,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,timeout,1536.6195068359375,2024-07-19,15,1.61,True,True,True,True,True,False,False,False,False,False,False
TCS.NS,2024-06-27,4,momentum,3666.59,61.5,12.18061274500286,3572.01,3855.74,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Pullback to SMA100 support,target_hit,3855.74,2024-07-12,11,5.16,False,True,False,True,True,False,False,False,False,False,True
INFY.NS,2024-06-28,4,momentum,1472.72,69.8,30.439332778699985,1434.5,1549.15,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1549.15,2024-07-04,4,5.19,True,False,False,False,True,True,False,False,False,True,False
