symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback,pointer_stoch_pullback,pointer_bb_pullback,pointer_inside_bar_breakout,pointer_nr7_breakout,pointer_ema21_pullback,pointer_hammer_at_support
UNIONBANK.NS,2026-03-04,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,191.13,55.4,178.93,199.73084999999998,stop_loss_hit,178.93,2026-03-09,3,-6.38,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
VEDL.NS,2026-03-04,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,689.49,53.6,641.56,720.5170499999999,target_hit,720.5170499999999,2026-03-05,1,4.5,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ABB.NS,2026-03-05,8,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,5904.85,56.9,5545.47,6170.56825,target_hit,6170.56825,2026-03-10,3,4.5,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False
ADANIENSOL.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,987.9,49.6,917.46,1032.3555,target_hit,1032.3555,2026-03-18,9,4.5,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False
ADANIPORTS.NS,2026-03-05,6,RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,1493.01,49.3,1399.61,1560.19545,stop_loss_hit,1399.61,2026-03-09,2,-6.26,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False
APOLLOHOSP.NS,2026-03-05,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,7775.0,66.7,7480.33,8124.874999999999,stop_loss_hit,7480.33,2026-03-16,7,-3.79,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
AXISBANK.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index; Hammer candlestick at key support,1349.1,49.3,1293.55,1409.8094999999998,stop_loss_hit,1293.55,2026-03-09,2,-4.12,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
BAJAJ-AUTO.NS,2026-03-05,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,9668.43,52.1,9236.19,10103.50935,stop_loss_hit,9236.19,2026-03-09,2,-4.47,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BANKBARODA.NS,2026-03-05,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,292.39,48.4,276.67,305.54754999999994,stop_loss_hit,276.67,2026-03-09,2,-5.38,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BEL.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,458.05,62.7,427.5,478.66225,stop_loss_hit,427.5,2026-03-16,7,-6.67,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BRITANNIA.NS,2026-03-05,5,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5963.0,47.0,5718.61,6231.334999999999,stop_loss_hit,5718.61,2026-03-12,5,-4.1,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
CANBK.NS,2026-03-05,4,RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,143.77,45.2,134.96,150.23965,stop_loss_hit,134.96,2026-03-09,2,-6.13,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
CGPOWER.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,701.1,56.0,658.31,732.6495,target_hit,732.6495,2026-03-11,4,4.5,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
COALINDIA.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,449.4,64.9,426.47,469.62299999999993,target_hit,469.62299999999993,2026-03-12,5,4.5,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
CUMMINSIND.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,4791.4,59.9,4505.82,5007.012999999999,stop_loss_hit,4505.82,2026-03-16,7,-5.96,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
DIVISLAB.NS,2026-03-05,6,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,6364.5,54.5,6050.84,6650.902499999999,stop_loss_hit,6050.84,2026-03-16,7,-4.93,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
DLF.NS,2026-03-05,4,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),585.15,34.9,547.94,611.4817499999999,stop_loss_hit,547.94,2026-03-13,6,-6.36,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
DMART.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Outperforming index; Bollinger Band lower support pullback; Inside Bar breakout; NR7 narrow-range breakout,3835.4,49.4,3659.51,4007.993,target_hit,4007.993,2026-03-13,6,4.5,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False
DRREDDY.NS,2026-03-05,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,1313.5,61.8,1251.27,1372.6074999999998,stop_loss_hit,1251.27,2026-03-23,12,-4.74,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False
EICHERMOT.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,7755.0,51.6,7353.22,8103.974999999999,stop_loss_hit,7353.22,2026-03-09,2,-5.18,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
HINDALCO.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20); Outperforming index,954.95,55.3,877.34,997.92275,stop_loss_hit,877.34,2026-03-20,11,-8.13,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
IOC.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Bollinger Band lower support pullback,169.4,46.4,159.64,177.023,stop_loss_hit,159.64,2026-03-09,2,-5.76,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
JINDALSTEL.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1184.0,50.0,1118.57,1237.28,stop_loss_hit,1118.57,2026-03-23,12,-5.53,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
JSWSTEEL.NS,2026-03-05,8,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (19d after golden cross); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,1248.1,53.3,1160.52,1304.2644999999998,stop_loss_hit,1160.52,2026-03-12,5,-7.02,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False
LT.NS,2026-03-05,4,Volume spike (>1.5x avg); ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),3999.63,44.8,3765.35,4179.61335,stop_loss_hit,3765.35,2026-03-09,2,-5.86,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
MAXHEALTH.NS,2026-03-05,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Outperforming index,1058.2,49.6,1004.6,1105.819,stop_loss_hit,1004.6,2026-03-13,6,-5.07,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOTHERSON.NS,2026-03-05,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,125.95,49.9,117.41,131.61775,stop_loss_hit,117.41,2026-03-09,2,-6.78,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
NTPC.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,378.05,59.3,360.73,395.06225,timeout,375.6499938964844,2026-03-27,15,-0.63,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
ONGC.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,276.35,60.9,260.09,288.78575,target_hit,288.78575,2026-03-09,2,4.5,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
PFC.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,410.39,56.6,385.92,428.85754999999995,stop_loss_hit,385.92,2026-03-09,2,-5.96,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
POWERGRID.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,299.45,59.6,285.37,312.92524999999995,timeout,295.5,2026-03-27,15,-1.32,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
SBIN.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1148.79,54.7,1100.24,1200.4855499999999,stop_loss_hit,1100.24,2026-03-09,2,-4.23,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
SHRIRAMFIN.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,1039.5,49.6,974.49,1086.2775,stop_loss_hit,974.49,2026-03-09,2,-6.25,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
SIEMENS.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3215.7,50.8,2996.84,3360.4064999999996,target_hit,3360.4064999999996,2026-03-13,6,4.5,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False
SOLARINDS.NS,2026-03-05,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,14671.0,69.2,13764.6,15331.195,target_hit,15331.195,2026-03-06,1,4.5,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
SUNPHARMA.NS,2026-03-05,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,1784.5,64.4,1719.59,1864.8024999999998,timeout,1793.5999755859375,2026-03-27,15,0.51,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
TATAPOWER.NS,2026-03-05,6,RSI in healthy zone; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Outperforming index; Bollinger Band lower support pullback; Inside Bar breakout,376.85,52.9,358.54,393.80825,target_hit,393.80825,2026-03-12,5,4.5,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
TATASTEEL.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,196.52,48.4,183.88,205.36339999999998,stop_loss_hit,183.88,2026-03-09,2,-6.43,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
TITAN.NS,2026-03-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback; EMA 21 support pullback,4275.2,56.1,4093.17,4467.584,stop_loss_hit,4093.17,2026-03-12,5,-4.26,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
TORNTPHARM.NS,2026-03-05,5,Uptrend (above rising SMA50); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4344.77,66.3,4145.62,4540.2846500000005,timeout,4257.14013671875,2026-03-27,15,-2.02,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
TVSMOTOR.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,3805.1,51.5,3607.84,3976.3295,stop_loss_hit,3607.84,2026-03-09,2,-5.18,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
UNIONBANK.NS,2026-03-05,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,191.2,55.5,178.92,199.80399999999997,stop_loss_hit,178.92,2026-03-09,2,-6.42,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
VEDL.NS,2026-03-05,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,699.57,56.1,649.88,731.05065,target_hit,731.05065,2026-03-11,4,4.5,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
ABB.NS,2026-03-06,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,6037.31,61.2,5668.18,6308.98895,target_hit,6308.98895,2026-03-12,4,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
ADANIENSOL.NS,2026-03-06,6,RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,992.5,50.4,923.11,1037.1625,target_hit,1037.1625,2026-03-18,8,4.5,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False
APOLLOHOSP.NS,2026-03-06,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,7724.5,62.8,7434.88,8072.102499999999,stop_loss_hit,7434.88,2026-03-16,6,-3.75,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
