symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index
VBL.NS,2026-05-26,5,Uptrend (above rising SMA50); MACD bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,531.3,66.4,495.86,584.46,timeout,541.0499877929688,2026-06-16,15,1.84,True,False,True,False,False,False,False,False,False,True,False,False,True,True
VEDL.NS,2026-05-26,3,ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),344.9,34.1,295.5,419.0,stop_loss_hit,295.5,2026-06-11,12,-14.32,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ABB.NS,2026-05-27,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,7219.0,64.4,6656.35,8062.97,stop_loss_hit,6656.35,2026-06-11,11,-7.79,True,True,True,False,False,False,False,False,False,False,False,True,True,True
ADANIENSOL.NS,2026-05-27,7,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1540.1,76.3,1375.21,1787.43,timeout,1491.0,2026-06-17,15,-3.19,True,False,True,True,True,False,False,False,False,True,False,False,True,True
ADANIENT.NS,2026-05-27,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,2971.77,81.2,2787.95,3247.5,timeout,2951.89990234375,2026-06-17,15,-0.67,True,False,False,False,True,True,False,False,False,False,False,False,True,True
ADANIGREEN.NS,2026-05-27,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1489.9,75.2,1379.95,1654.83,timeout,1465.800048828125,2026-06-17,15,-1.62,True,False,False,True,True,True,False,False,False,True,False,False,True,True
ADANIPORTS.NS,2026-05-27,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1816.84,69.4,1731.84,1944.35,timeout,1828.5999755859375,2026-06-17,15,0.65,True,False,False,False,True,True,False,False,True,True,False,True,True,True
ADANIPOWER.NS,2026-05-27,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,248.91,76.4,227.19,281.49,stop_loss_hit,227.19,2026-06-08,8,-8.73,True,False,True,True,True,True,False,False,False,True,False,False,True,True
AMBUJACEM.NS,2026-05-27,5,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Outperforming index,457.49,60.0,426.94,503.3,stop_loss_hit,426.94,2026-06-03,5,-6.68,False,True,True,False,True,False,False,False,True,False,False,False,False,True
APOLLOHOSP.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,8272.5,64.5,7946.7,8761.2,stop_loss_hit,7946.7,2026-06-02,4,-3.94,True,True,False,False,False,False,False,False,False,False,False,True,True,True
ASIANPAINT.NS,2026-05-27,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2671.9,67.5,2555.14,2847.04,timeout,2738.0,2026-06-17,15,2.47,True,False,False,False,True,True,False,False,True,True,False,True,True,True
AXISBANK.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,1304.1,56.5,1233.94,1409.34,stop_loss_hit,1233.94,2026-06-03,5,-5.38,True,True,True,False,True,False,False,False,False,False,True,False,True,True
BAJAJ-AUTO.NS,2026-05-27,7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,10658.5,65.4,10023.41,11611.14,stop_loss_hit,10023.41,2026-06-12,12,-5.96,True,False,True,False,True,True,False,False,False,True,False,False,True,True
BAJAJFINSV.NS,2026-05-27,4,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Outperforming index,1809.1,55.9,1715.12,1950.07,stop_loss_hit,1715.12,2026-06-02,4,-5.19,False,True,True,False,False,False,False,False,False,False,False,True,False,True
BAJAJHLDNG.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Outperforming index,10556.0,56.3,9808.75,11676.88,timeout,10500.0,2026-06-17,15,-0.53,True,True,True,False,False,False,False,False,False,False,False,True,False,True
BAJFINANCE.NS,2026-05-27,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),931.15,52.4,884.98,1000.41,stop_loss_hit,884.98,2026-06-02,4,-4.96,True,True,False,False,False,False,False,False,False,False,False,True,False,False
BANKBARODA.NS,2026-05-27,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),262.46,53.6,249.88,281.33,target_hit,281.33,2026-06-15,13,7.19,False,True,False,False,True,False,False,False,False,False,False,True,False,False
BHARTIARTL.NS,2026-05-27,4,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1852.2,49.0,1774.09,1969.36,stop_loss_hit,1774.09,2026-06-08,8,-4.22,True,True,False,False,False,False,False,False,True,False,False,True,False,False
BOSCHLTD.NS,2026-05-27,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),36035.0,48.3,33877.46,39271.31,target_hit,39271.31,2026-06-12,12,8.98,True,True,False,False,False,False,False,False,False,False,False,True,True,False
CGPOWER.NS,2026-05-27,11,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,934.8,73.9,878.72,1018.92,timeout,963.75,2026-06-17,15,3.1,True,False,True,True,True,True,False,False,True,True,False,False,True,True
CIPLA.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1405.02,64.9,1348.03,1490.5,stop_loss_hit,1348.03,2026-06-02,4,-4.06,True,True,False,False,False,True,False,False,True,False,False,True,True,True
COALINDIA.NS,2026-05-27,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),463.05,53.6,435.98,503.65,timeout,455.75,2026-06-17,15,-1.58,True,True,False,True,False,False,False,False,True,False,True,False,True,False
CUMMINSIND.NS,2026-05-27,9,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,6027.5,77.6,5693.54,6528.44,stop_loss_hit,5693.54,2026-06-01,3,-5.54,True,False,True,True,True,False,False,False,False,True,False,False,True,True
DIVISLAB.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,6797.5,59.3,6494.72,7251.67,stop_loss_hit,6494.72,2026-06-02,4,-4.45,True,True,False,False,False,True,False,False,False,False,False,False,True,True
DLF.NS,2026-05-27,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index,593.9,54.0,554.58,652.88,timeout,623.5499877929688,2026-06-17,15,4.99,True,True,True,False,False,False,False,False,True,False,False,True,False,True
DRREDDY.NS,2026-05-27,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),1319.0,54.1,1254.38,1415.93,stop_loss_hit,1254.38,2026-06-04,6,-4.9,True,True,False,False,False,False,False,False,False,False,False,False,True,False
EICHERMOT.NS,2026-05-27,5,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,7419.0,61.4,6965.58,8099.13,stop_loss_hit,6965.58,2026-06-02,4,-6.11,False,True,True,False,True,False,False,False,False,False,False,False,True,True
ENRIN.NS,2026-05-27,10,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,3766.1,72.4,3461.4,4223.15,stop_loss_hit,3461.4,2026-06-08,8,-8.09,True,False,False,True,True,True,False,False,True,True,False,False,True,True
ETERNAL.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index,256.51,58.8,237.26,285.39,stop_loss_hit,237.26,2026-06-11,11,-7.5,True,True,True,False,True,False,False,False,True,False,False,True,False,True
GAIL.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,169.0,63.0,157.53,186.2,timeout,175.02999877929688,2026-06-17,15,3.57,True,True,True,False,True,False,False,False,True,False,False,False,True,True
GRASIM.NS,2026-05-27,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3170.0,77.5,3033.13,3375.3,timeout,3150.39990234375,2026-06-17,15,-0.62,True,False,False,False,True,True,False,False,True,True,False,True,True,True
HAL.NS,2026-05-27,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4413.0,51.4,4180.66,4761.51,stop_loss_hit,4180.66,2026-06-02,4,-5.26,True,True,False,False,False,False,False,False,False,False,False,True,True,False
HCLTECH.NS,2026-05-27,3,ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1165.2,38.4,1110.01,1247.98,target_hit,1247.98,2026-06-02,4,7.1,False,False,False,False,False,True,False,False,True,False,False,True,False,False
HDFCAMC.NS,2026-05-27,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2658.16,51.7,2511.55,2878.08,stop_loss_hit,2511.55,2026-06-02,4,-5.52,True,True,False,False,False,False,False,False,False,False,False,True,True,False
HINDALCO.NS,2026-05-27,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1149.7,69.2,1089.13,1240.55,stop_loss_hit,1089.13,2026-06-08,8,-5.27,True,False,False,True,True,True,False,False,True,True,False,False,True,True
HINDZINC.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,648.85,63.1,613.21,702.31,stop_loss_hit,613.21,2026-06-03,5,-5.49,True,True,False,False,False,False,False,False,False,False,False,True,True,True
INDHOTEL.NS,2026-05-27,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Outperforming index,667.7,57.2,625.64,730.79,timeout,699.0999755859375,2026-06-17,15,4.7,True,True,True,False,True,False,False,False,False,False,False,True,False,True
INDIGO.NS,2026-05-27,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Outperforming index,4570.0,58.7,4306.42,4965.37,timeout,4878.39990234375,2026-06-17,15,6.75,True,True,False,False,True,False,False,False,False,False,False,False,False,True
JINDALSTEL.NS,2026-05-27,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1220.6,48.3,1154.9,1319.15,stop_loss_hit,1154.9,2026-06-08,8,-5.38,True,True,False,False,False,False,False,False,False,False,False,True,True,False
JIOFIN.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),242.89,53.3,228.67,264.22,stop_loss_hit,228.67,2026-06-08,8,-5.85,True,True,True,False,False,False,False,False,True,False,False,True,False,False
JSWSTEEL.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1309.3,63.7,1256.92,1387.87,stop_loss_hit,1256.92,2026-06-08,8,-4.0,True,True,False,False,True,False,False,False,True,False,False,True,True,True
KOTAKBANK.NS,2026-05-27,3,RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,388.7,56.0,370.75,415.63,timeout,404.5,2026-06-17,15,4.06,False,True,False,False,False,False,False,False,False,False,False,True,False,True
LODHA.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Outperforming index,923.65,58.3,846.54,1039.32,timeout,914.7999877929688,2026-06-17,15,-0.96,True,True,True,False,False,False,False,False,False,False,False,True,False,True
LT.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4047.5,60.7,3846.35,4349.23,timeout,4207.7001953125,2026-06-17,15,3.96,True,True,True,False,True,False,False,False,False,False,False,True,True,True
MARUTI.NS,2026-05-27,4,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Outperforming index,13364.0,53.8,12618.96,14481.56,timeout,13630.0,2026-06-17,15,1.99,False,True,True,False,False,False,False,False,False,False,False,True,False,True
MOTHERSON.NS,2026-05-27,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,142.41,70.3,132.43,157.38,timeout,145.10000610351562,2026-06-17,15,1.89,True,False,False,True,True,True,True,False,False,True,False,False,True,True
NESTLEIND.NS,2026-05-27,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1427.5,55.4,1370.72,1512.67,stop_loss_hit,1370.72,2026-06-02,4,-3.98,True,True,False,False,False,True,False,False,False,False,False,True,True,False
NTPC.NS,2026-05-27,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,398.15,56.6,381.7,422.82,stop_loss_hit,381.7,2026-06-01,3,-4.13,True,True,False,True,True,False,False,False,True,False,False,False,True,True
ONGC.NS,2026-05-27,3,Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),274.05,36.5,259.22,296.29,stop_loss_hit,259.22,2026-06-09,9,-5.41,False,False,False,True,False,False,False,False,False,False,True,False,True,False
PFC.NS,2026-05-27,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),433.5,45.0,409.66,469.26,stop_loss_hit,409.66,2026-06-03,5,-5.5,False,True,False,False,False,False,False,False,False,False,False,True,True,False
